"species","dev_full","dev_no_FRic","unique_FRic","dev_no_FEve","unique_FEve","dev_no_FDiv","unique_FDiv","dev_no_wooddensity_cwm","unique_wooddensity_cwm","dev_no_LA_cwm","unique_LA_cwm","dev_no_height_cwm","unique_height_cwm","dev_no_sp_richness","unique_sp_richness","dev_no_pielou_evenness","unique_pielou_evenness","dev_no_gini_simpson","unique_gini_simpson","dev_no_cover","unique_cover","dev_no_mean_fhd","unique_mean_fhd","dev_no_prop_canopy","unique_prop_canopy"
"Little Lorikeet",0.275547057177988,0.275500341285125,4.67158928632583e-05,0.274922626806022,0.000624430371965745,0.273034449632526,0.00251260754546251,0.267502192433482,0.008044864744506,0.274979108950014,0.000567948227974568,0.263778651480352,0.0117684056976358,0.275465029637543,8.20275404450621e-05,0.278016855399538,-0.00246979822155008,0.279427903616716,-0.00388084643872783,0.272718775867808,0.00282828131018048,0.268792589611163,0.00675446756682546,0.278310588580907,-0.0027635314029188
"Singing Honeyeater",0.590750032268933,0.62553565434325,-0.0347856220743173,0.584560487687767,0.00618954458116616,0.594099610773995,-0.00334957850506268,0.568776844974938,0.0219731872939952,0.585037932420801,0.00571209984813192,0.58737044497496,0.00337958729397281,0.578957724548993,0.0117923077199393,0.587978667327639,0.00277136494129393,0.581634406350949,0.0091156259179842,0.586221540568941,0.00452849169999214,0.557760393260428,0.0329896390085044,0.587295345263226,0.00345468700570717
"Sahul Cicadabird",0.436021996574127,0.452636189045384,-0.0166141924712571,0.440949925762617,-0.00492792918849072,0.438240989372445,-0.00221899279831866,0.437569927271933,-0.00154793069780595,0.432367846710961,0.00365414986316598,0.436473001833016,-0.000451005258889747,0.43857688815406,-0.00255489157993355,0.438583711786816,-0.00256171521268983,0.437738016783146,-0.00171602020901929,0.437385290375833,-0.00136329380170597,0.435162885879545,0.000859110694581999,0.432769639541141,0.00325235703298521
"Eastern Shrike-tit",0.340801909326563,0.351787512491034,-0.0109856031644716,0.339836202570658,0.000965706755904905,0.341109311403892,-0.000307402077329211,0.341811209211252,-0.00100929988468962,0.340683279790201,0.000118629536362158,0.337007993730375,0.00379391559618736,0.338160987443645,0.00264092188291798,0.340928041493695,-0.000126132167132309,0.339174819284861,0.00162709004170186,0.336278334386313,0.0045235749402503,0.339828062939036,0.000973846387526789,0.341814760823097,-0.00101285149653446
"Rose Robin",0.37742529368917,0.388924384587839,-0.0114990908986685,0.378495040833459,-0.00106974714428854,0.376789487181009,0.00063580650816103,0.367280469541308,0.0101448241478624,0.368220123851453,0.0092051698377173,0.371039366161568,0.0063859275276017,0.368609181122429,0.00881611256674109,0.378764958206064,-0.00133966451689399,0.378825909681377,-0.00140061599220725,0.374538112440406,0.00288718124876414,0.374281367844984,0.00314392584418582,0.377385909046337,3.93846428326516e-05
"Black Kite",0.448004610827512,0.506414293928566,-0.0584096831010543,0.449667205115478,-0.00166259428796545,0.446438540341819,0.00156607048569346,0.451013913360971,-0.00300930253345916,0.462543934570562,-0.0145393237430497,0.454901489457902,-0.00689687863039018,0.457818944654953,-0.00981433382744124,0.449906796174465,-0.00190218534695313,0.450203246131888,-0.00219863530437581,0.456784941899159,-0.00878033107164733,0.448517568097829,-0.000512957270316916,0.45183442664835,-0.00382981582083791
"European Goldfinch",0.417109247824774,0.353548996076419,0.0635602517483554,0.448245414694408,-0.0311361668696344,0.439992137274057,-0.0228828894492826,0.439607375195217,-0.0224981273704432,0.416041027806847,0.00106822001792695,0.458847856989411,-0.0417386091646369,0.460060111520471,-0.0429508636956974,0.439034471627572,-0.0219252238027978,0.42077715530464,-0.00366790747986567,0.441965613036198,-0.0248563652114236,0.417130466792899,-2.121896812457e-05,0.416738970098624,0.000370277726149892
"Yellow-throated Miner",0.469810748143466,0.561102765105361,-0.0912920169618945,0.531165314014129,-0.0613545658706631,0.544818462820946,-0.0750077146774796,0.479539823136634,-0.00972907499316733,0.543651181975967,-0.0738404338325012,0.484310941970206,-0.0145001938267399,0.419654677534842,0.0501560706086239,0.454529465557296,0.0152812825861703,0.493081577553291,-0.0232708294098247,0.55946997289398,-0.0896592247505138,0.514032294233596,-0.0442215460901297,0.568926941177086,-0.0991161930336201
"Azure Kingfisher",0.251025549949073,0.261769890444903,-0.0107443404958295,0.24745905687459,0.00356649307448317,0.252897461705864,-0.00187191175679091,0.250603964095266,0.000421585853807527,0.24655760852696,0.00446794142211268,0.252370478044786,-0.00134492809571291,0.247009560945571,0.00401598900350184,0.249990432196451,0.00103511775262202,0.249937559624353,0.00108799032472001,0.251131782017599,-0.000106232068525836,0.248517171013437,0.00250837893563571,0.247892349088847,0.00313320086022556
"Yellow-throated Scrubwren",0.758498198169412,0.771348149822242,-0.01284995165283,0.764608129398662,-0.00610993122925085,0.758920074775588,-0.000421876606176652,0.751113075286302,0.00738512288310911,0.759759433623545,-0.00126123545413359,0.759632008408929,-0.0011338102395172,0.759582523322633,-0.00108432515322099,0.760243418424569,-0.00174522025515789,0.762052884507648,-0.00355468633823597,0.758932036172047,-0.000433838002635412,0.759464338810059,-0.000966140640647484,0.759756276510776,-0.0012580783413646
"Brown-headed Honeyeater",0.4927966312814,0.502692203712565,-0.00989557243116473,0.48955313060253,0.00324350067886991,0.487076598500929,0.00572003278047178,0.484610672106424,0.00818595917497655,0.487136536146403,0.00566009513499754,0.499114819111421,-0.00631818783002092,0.494765328152291,-0.00196869687089041,0.490574469818315,0.00222216146308513,0.488616037048241,0.00418059423315942,0.491491185380679,0.00130544590072101,0.486104614532167,0.00669201674923381,0.490630566094432,0.00216606518696805
"Brown Quail",0.311463774030773,0.348755578041044,-0.0372918040102712,0.312245842605915,-0.000782068575141959,0.328029267231974,-0.0165654932012009,0.319719858517622,-0.00825608448684895,0.329398416292642,-0.0179346422618694,0.317866038090199,-0.00640226405942562,0.334587319026047,-0.023123544995274,0.342260285212847,-0.0307965111820735,0.320943215827533,-0.00947944179675997,0.319647801599433,-0.00818402756865994,0.292856810789266,0.0186069632415071,0.306360381235697,0.00510339279507604
"Rufous Songlark",0.560854371340669,0.606874247981452,-0.0460198766407832,0.559709777124333,0.00114459421633573,0.558587731025105,0.00226664031556367,0.56252566580947,-0.00167129446880165,0.568643412586509,-0.00778904124584068,0.564255677545436,-0.00340130620476742,0.564399952532698,-0.00354558119202952,0.562797970713591,-0.00194359937292243,0.560166926678952,0.000687444661716552,0.561359431413819,-0.000505060073150654,0.559952666305024,0.00090170503564424,0.56774172739732,-0.00688735605665114
"Buff-rumped Thornbill",0.612616761741805,0.63969193650567,-0.0270751747638648,0.613254067864,-0.000637306122194814,0.614023038177669,-0.00140627643586366,0.615561620276862,-0.0029448585350571,0.614226105632482,-0.00160934389067724,0.606411642841419,0.00620511890038622,0.616407030226721,-0.0037902684849157,0.615082517774326,-0.00246575603252075,0.608183054048446,0.00443370769335938,0.614257680452009,-0.00164091871020433,0.613939856604137,-0.00132309486233195,0.616378593550579,-0.00376183180877443
"Tawny Grassbird",0.463395859172084,0.473987583348195,-0.0105917241761116,0.464857095466415,-0.00146123629433115,0.465161844078775,-0.00176598490669105,0.45692432926067,0.00647152991141425,0.480602502535494,-0.01720664336341,0.479605983150088,-0.0162101239780038,0.456290166236927,0.00710569293515717,0.466155322013996,-0.00275946284191181,0.466063982523703,-0.00266812335161937,0.468930150554243,-0.00553429138215933,0.473231271670596,-0.00983541249851189,0.460417841197194,0.00297801797488956
"Little Friarbird",0.552688902883915,0.579943237669542,-0.0272543347856266,0.554252291173588,-0.00156338828967317,0.544530391281927,0.00815851160198844,0.55675711852111,-0.00406821563719495,0.561034032827801,-0.00834512994388592,0.559711499637595,-0.00702259675367989,0.553099516049373,-0.000410613165458096,0.557059441284686,-0.00437053840077084,0.553381177050256,-0.000692274166340989,0.545983811603489,0.00670509128042585,0.55572188349227,-0.00303298060835488,0.559740759371222,-0.00705185648730677
"Topknot Pigeon",0.234968124564027,0.251188219097968,-0.0162200945339417,0.203048587944707,0.0319195366193198,0.173932906922321,0.0610352176417053,0.191566080498188,0.0434020440658384,0.20831173632559,0.0266563882384366,0.246673607182227,-0.0117054826182005,0.135770403961948,0.0991977206020787,0.229466263334017,0.00550186123000965,0.264616736950445,-0.0296486123864186,0.184643429351334,0.0503246952126925,0.23775958299538,-0.0027914584313537,0.179635185152632,0.0553329394113943
"Apostlebird",0.569809189133239,0.665502340469793,-0.0956931513365546,0.629196954319716,-0.0593877651864768,0.570534244485381,-0.000725055352142179,0.590001280764447,-0.0201920916312084,0.58246173904245,-0.0126525499092114,0.569517194402078,0.000291994731160927,0.569820985918391,-1.1796785152618e-05,0.570091748652968,-0.000282559519729553,0.570536945292495,-0.000727756159256576,0.606707344855506,-0.0368981557222675,0.607747870068965,-0.0379386809357266,0.570411663250151,-0.000602474116911944
"Brown Treecreeper",0.693746629211945,0.747727980531954,-0.0539813513200086,0.69196214149473,0.00178448771721562,0.688391654834239,0.00535497437770616,0.686938070208735,0.00680855900320987,0.695561735492441,-0.0018151062804953,0.693665291473513,8.13377384321079e-05,0.6909403943382,0.00280623487374532,0.697814282631119,-0.00406765341917348,0.689957894755992,0.00378873445595318,0.698018391285429,-0.00427176207348412,0.689362801837749,0.00438382737419651,0.687683996057622,0.00606263315432365
"Spangled Drongo",0.502800971617578,0.531936959132246,-0.0291359875146686,0.50146746708936,0.00133350452821723,0.501942124709725,0.000858846907853095,0.501459072655042,0.00134189896253611,0.502873401116051,-7.24294984728591e-05,0.505292125154243,-0.0024911535366654,0.502738451028838,6.25205887401226e-05,0.502988827717459,-0.0001878560998817,0.502653301632991,0.000147669984586374,0.502957346388806,-0.000156374771228096,0.502751550238695,4.94213788830855e-05,0.502757568918625,4.34026989524217e-05
"Restless Flycatcher",0.416329543783681,0.423678667344918,-0.0073491235612369,0.415124120803114,0.00120542298056758,0.413875656617328,0.00245388716635336,0.410530158929268,0.00579938485441311,0.413233746778609,0.00309579700507268,0.42103630632641,-0.00470676254272834,0.412669691522741,0.0036598522609404,0.412666701924937,0.00366284185874466,0.409919212828116,0.00641033095556548,0.414683936967378,0.00164560681630338,0.409565818708114,0.00676372507556738,0.415105443865843,0.00122409991783784
"Large-billed Scrubwren",0.583979083501738,0.585991565110052,-0.00201248160831324,0.589736206261637,-0.00575712275989826,0.583931568762509,4.75147392294817e-05,0.587322875128287,-0.00334379162654841,0.583040125311937,0.000938958189801387,0.586290655604913,-0.00231157210317512,0.585430607879966,-0.00145152437822804,0.587604836513109,-0.00362575301137025,0.584289876535882,-0.000310793034143719,0.580463375465361,0.00351570803637746,0.585811745065727,-0.00183266156398909,0.585239245635668,-0.0012601621339301
"Long-billed Corella",0.0399221035264468,0.0375430697228169,0.00237903380362989,0.0613494733957049,-0.0214273698692581,0.0346469567439979,0.00527514678244884,-0.129899924242205,0.169822027768652,0.0197165673208983,0.0202055362055485,0.0219708441159358,0.017951259410511,0.0347320035419088,0.00519009998453795,-0.170032895314438,0.209954998840885,-0.110719905522092,0.150642009048538,-0.000260132244042008,0.0401822357704888,-0.199306056461308,0.239228159987755,-0.160514443420225,0.200436546946672
"Little Grassbird",0.423112848125344,0.457419568311893,-0.0343067201865488,0.421936557004667,0.00117629112067719,0.423540671208249,-0.000427823082904566,0.425752872143285,-0.00264002401794072,0.423575563742044,-0.00046271561670036,0.425377908630882,-0.00226506050553776,0.408957047358898,0.0141558007664464,0.406057335160967,0.0170555129643771,0.421175722612072,0.00193712551327174,0.428749791953217,-0.005636943827873,0.424269497138573,-0.00115664901322871,0.403154785442788,0.0199580626825555
"Leaden Flycatcher",0.424073496546868,0.426774357693994,-0.00270086114712598,0.427111375206534,-0.00303787865966609,0.425705434126508,-0.00163193757963986,0.426654184704143,-0.00258068815727464,0.424508439814648,-0.000434943267779486,0.417455361524232,0.0066181350226362,0.422561454174599,0.00151204237226948,0.425446183592607,-0.00137268704573862,0.422481921421794,0.00159157512507396,0.423826112665885,0.000247383880983498,0.425973395474062,-0.00189989892719361,0.425213537718222,-0.00114004117135402
"Striped Honeyeater",0.550238927368077,0.543391245518371,0.00684768184970574,0.552157756604424,-0.00191882923634701,0.556713369297635,-0.00647444192955848,0.556233888105383,-0.0059949607373061,0.546333266893926,0.00390566047415009,0.552496163166338,-0.0022572357982612,0.553051900636733,-0.00281297326865637,0.54641543069767,0.00382349667040693,0.551829899552731,-0.00159097218465465,0.55704464674118,-0.00680571937310359,0.555138978042525,-0.00490005067444799,0.545783121542263,0.00445580582581351
"Double-barred Finch",0.592957520086511,0.562952761360041,0.0300047587264703,0.593814802202203,-0.000857282115691471,0.588871724210749,0.00408579587576197,0.589819632720499,0.00313788736601273,0.583813061076445,0.00914445901006622,0.590063209893304,0.00289431019320763,0.587433165641646,0.00552435444486499,0.583399738989736,0.00955778109677563,0.592352159128139,0.00060536095837227,0.583530523726193,0.00942699636031874,0.579897293394994,0.0130602266915172,0.593639674945266,-0.000682154858754891
"Tawny Frogmouth",0.206669277410871,0.229675179249136,-0.0230059018382656,0.20551831598298,0.00115096142789006,0.202890833110276,0.00377844430059487,0.206127827308274,0.000541450102596763,0.190402200109864,0.0162670773010064,0.203442488057488,0.00322678935338208,0.206446375158987,0.000222902251883206,0.202180337468155,0.00448893994271507,0.206087074460522,0.000582202950348415,0.200470108146937,0.00619916926393371,0.20288013524682,0.00378914216405038,0.199340937543082,0.00732833986778864
"Green Catbird",0.550466678327985,0.604677006843607,-0.0542103285156226,0.553341486993297,-0.00287480866531242,0.551077282074114,-0.000610603746129867,0.548469354908738,0.0019973234192463,0.54691573099088,0.00355094733710459,0.550067585500294,0.000399092827690795,0.551613012827806,-0.00114633449982138,0.553212591017744,-0.00274591268975988,0.553176675843115,-0.00270999751513024,0.546920221656484,0.00354645667150089,0.551209327651256,-0.000742649323271283,0.549345918891727,0.00112075943625767
"Swamp Harrier",0.239206042653367,0.272045617639307,-0.03283957498594,0.239043474120653,0.000162568532713708,0.245850479285536,-0.00664443663216849,0.238732826070378,0.000473216582989294,0.240718237479504,-0.00151219482613693,0.245311767554165,-0.00610572490079794,0.241262620300369,-0.00205657764700223,0.238976647834417,0.000229394818949819,0.2426348402094,-0.0034287975560327,0.245652917727153,-0.00644687507378625,0.24193793588113,-0.00273189322776241,0.238193330910826,0.00101271174254119
"Brown Goshawk",0.129225416463678,0.129914369638296,-0.00068895317461784,0.12542009983299,0.00380531663068839,0.128253384609039,0.000972031854639344,0.130516548229637,-0.00129113176595924,0.130272138470058,-0.00104672200637965,0.129451845220593,-0.000226428756914865,0.127350054894252,0.00187536156942594,0.12967503459995,-0.000449618136271368,0.129443444094311,-0.000218027630633111,0.129465175664924,-0.000239759201246192,0.130231192796219,-0.00100577633254059,0.126860474443524,0.00236494202015458
"Shining Bronze-Cuckoo",0.252803767359059,0.262025044778858,-0.00922127741979845,0.252433502454597,0.000370264904461792,0.251942170618765,0.000861596740293791,0.25469364595168,-0.0018898785926208,0.252404497177106,0.000399270181953515,0.255189969637322,-0.00238620227826297,0.254553637581773,-0.00174987022271383,0.251891685297241,0.000912082061818253,0.255451259989371,-0.00264749263031183,0.253672847214538,-0.000869079855478683,0.252620883118807,0.000182884240252423,0.252116177081751,0.000687590277308303
"Jacky-winter",0.516433968287804,0.599787070582989,-0.0833531022951842,0.510535857840177,0.00589811044762745,0.511175175570415,0.00525879271738894,0.510968854179075,0.00546511410872985,0.506844048628405,0.00958991965939904,0.509755301634935,0.00667866665286898,0.511206375277363,0.0052275930104414,0.518990774052137,-0.0025568057643327,0.508860275335552,0.00757369295225196,0.511507641273696,0.00492632701410878,0.512398588098722,0.00403538018908245,0.509089153371294,0.00734481491650996
"Dusky Woodswallow",0.476621119645675,0.467436733970741,0.00918438567493413,0.469587415554446,0.00703370409122916,0.476344397778593,0.00027672186708233,0.478124575013626,-0.00150345536795016,0.476694013921705,-7.28942760298557e-05,0.479777080138896,-0.0031559604932207,0.471543352762213,0.00507776688346229,0.474992384091966,0.00162873555370951,0.478245118991946,-0.00162399934627017,0.479455733411992,-0.00283461376631705,0.480870050041058,-0.00424893039538227,0.472812853614818,0.00380826603085788
