Species2,COMMON.NAME,Family2,Order2,Total.individuals,Female,Male,Unknown,Complete.measures,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand.Wing.Index,Tail.Length,Mass,Mass.Source,Mass.Refs.Other,Inference,Traits.inferred,Reference.species,Habitat,Habitat.Density,Migration,Trophic.Level,Trophic.Niche,Primary.Lifestyle,X1_Taxon_sort_1,X2_Taxon_sort_CandB_1,X4_Genus_name_2,X5_Species_name_2,X6_Subspecies_name_2,X8_Taxonomic_notes_2,X9_Family_common_name_2,X10_Family_scientific_name_2,X11_Order_2,X12_Sequence_of_orders_2,X13_Family_within_order_2,X14_Genus_within_family_2,X15_Species_within_genus_2,X16_Subspecies_within_species_2,X17_Species_2,X18_Subspecies_2,X19_Ultrataxon_2,X20_Ultrataxa_per_species_2,X21_Species_per_genus_2,X22_Genera_per_family_2,X23_Families_per_order_2,X24_Species_uniqueness_2,X25_Ultrataxon_uniqueness_2,X26_Patch_clade_3,X27_Hackett_fine_clades_3,X28_Hackett_coarse_clades_3,X29_Population_description_4,X30_Core_taxa_4,X31_Non.breeding_populations_of_core_taxa_4,X32_Extinct_4,X33_Introduced_4,X34_Vagrant_4,X35_Supplementary_4,X36_Endemic_entirely_in_Australia_4,X37_Endemic_breeding_only_4,X38_Non.breeding_only_4,X39_Percent_in_Australia_breeding_4,X40_Percent_in_Australia_non.breeding_4,X41_Global_IUCN_status_2015_5,X42_Global_IUCN_criteria_2015_5,X43_Australian_status_1990_5,X44_Australian_status_criteria_1990_5,X45_Australian_status_2000_5,X46_Australian_status_criteria_2000_5,X47_Australian_status_2010_5,X48_Australian_status_criteria_2010_5,X49_Australian_status_July_2015_5,X50_Australian_status_criteria_July_2015_5,X51_EPBC_Status_July_2015_6,X52_EPBC_year_listed_6,X53_Bonn_Convention_6,X54_CAMBA_6,X55_JAMBA_6,X56_ROKAMBA_6,X57_Migratory_6,X58_EPBC_Marine_6,X59_ACT_status_2015_6,X60_NSW_status_2015_6,X61_NT_status_2015_6,X62_QLD_status_2015_6,X63_SA_status_2015_6,X64_TAS_status_2015_6,X65_VIC_status_2015_6,X66_WA_status_2015,X67_Australian_Capital_Territory_7,X68_New_South_Wales_7,X69_Northern_Territory_7,X70_Queensland_7,X71_South_Australia_7,X72_Tasmania_7,X73_Victoria_7,X74_Western_Australia_7,X75_Norfolk_Island_7,X76_Lord_Howe_Island_7,X77_Heard_Island_7,X78_Macquarie_Island_7,X79_Christmas_Island_7,X80_Cocos_Keeling_Island_7,X81_Ashmore_and_other_Indian_Ocean_islands_7,X82_Coral_Sea_7,X83_Australian_Fishing_Zone_7,X84_Also_in_Papua_New_Guinea_7,X85_Connectivity_with_Papua_New_Guinea_7,X86_Also_in_Indonesia_7,X87_Connectivity_with_Indonesia_7,X88_Also_in_Timor.Leste_7,X89_Connectivity_with_Timor.Leste_7,X90_Also_in_New_Zealand_7,X91_Connectivity_with_New_Zealand_7,X92_Also_in_New_Caledonia_7,X93_Connectivity_with_New_Caledonia_7,X94_Australian_continental_island_only_7,X95_Australian_oceanic_island_only_7,X96_Body_length_8,X97_Body_length_min_8,X98_Body_length_max_8,X99_Body_mass_average_8,X100_Body_mass_min_8,X101_Body_mass_max_8,X102_Male_body_mass_average_8,X103_Male_body_mass_min_8,X104_Male_body_mass_max_8,X105_Female_body_mass_average_8,X106_Female_body_mass_min_8,X107_Female_body_mass_max_8,X108_Unsexed_body_mass_average_8,X109_Unsexed_body_mass_min_8,X110_Unsexed_body_mass_max_8,X111_Source_of_body_mass_data_8,X112_Brain_volume_8,X113_Brain_mass_8,X114_Brain_mass_residual_8,X115_Feeding_habitat_Terrestrial_Arid_shrubland_9,X116_Feeding_habitat_Terrestrial_Chenopod_shrubland_9,X117_Feeding_habitat_Terrestrial_Heath_9,X118_Feeding_habitat_Terrestrial_Triodia_hummock_grassland_9,X119_Feeding_habitat_Terrestrial_Other_grassland_9,X120_Feeding_habitat_Terrestrial_Mallee_9,X121_Feeding_habitat_Terrestrial_Tropical_savanna_woodland_9,X122_Feeding_habitat_Terrestrial_Temperate_dry_sclerophyll_forest_and_woodland_9,X123_Feeding_habitat_Terrestrial_Temperate_wet_sclerophyll_forest_and_woodland_9,X124_Feeding_habitat_Terrestrial_Rainforest_9,X125_Feeding_habitat_Terrestrial_Mangrove_trees_9,X126_Feeding_habitat_Inland_waters_Rivers_and_streams_9,X127_Feeding_habitat_Inland_waters_Deep_open_water_9,X128_Feeding_habitat_Inland_waters_Shallow_open_water_9,X129_Feeding_habitat_Inland_waters_Reeds_and_tall_wet_grassland_9,X130_Feeding_habitat_Inland_waters_Low_marshland_and_wet_grassland_9,X131_Feeding_habitat_Coastal_Sandy_9,X132_Feeding_habitat_Coastal_Rocky_9,X133_Feeding_habitat_Coastal_Soft_mud_9,X134_Feeding_habitat_Coastal_Saltmarsh_9,X135_Feeding_habitat_Coastal_Mangrove_floor_9,X136_Feeding_habitat_Marine_Very_cold_pelagic_9,X137_Feeding_habitat_Marine_Cold_pelagic_9,X138_Feeding_habitat_Marine_Temperate_pelagic_9,X139_Feeding_habitat_Marine_Warm_pelagic_9,X140_Feeding_habitat_Marine_Cold_inshore_9,X141_Feeding_habitat_Marine_Temperate_inshore_9,X142_Feeding_habitat_Marine_Warm_inshore_9,X143_Feeding_habitat_Other_non.Australian_habitat_9,X144_Feeding_habitat_Agricultural_landscapes_9,X145_Feeding_habitat_Urban_landscapes_9,X146_Breeding_habitat_Arid_shrubland_9,X147_Breeding_habitat_Chenopod_shrubland_9,X148_Breeding_habitat_Heath_9,X149_Breeding_habitat_Triodia_hummock_grassland_9,X150_Breeding_habitat_Other_grassland_9,X151_Breeding_habitat_Mallee_9,X152_Breeding_habitat_Tropical_savanna_woodland_9,X153_Breeding_habitat_Temperate_dry_sclerophyll_forest_and_woodland_9,X154_Breeding_habitat_Temperate_wet_sclerophyll_forest_and_woodland_9,X155_Breeding_habitat_Rainforest_9,X156_Breeding_habitat_Mangrove_9,X157_Breeding_habitat_inland_wetland_9,X158_Breeding_habitat_Beaches_and_sand_cays_9,X159_Breeding_habitat_Rocky_coasts_and_islets_9,X160_Breeding_habitat_Other_non.Australian_habitats_9,X161_Breeding_habitat_Agricultural_lands_9,X162_Breeding_habitat_Urban_9,X163_Food_Fruit_10,X164_Food_Nectar_or_pollen_10,X165_Food_Seeds_10,X166_Food_Foliage_or_herbs_10,X167_Food_Corms_or_tubers,X168_Food_Terrestrial_invertebrates_10,X169_Food_Terrestrial_vertebrates_10,X170_Food_Carrion_10,X171_Food_Intertidal_invertebrates_10,X172_Food_Fish_or_invertebrates_Marine_10,X173_Food_fish_or_invertebrates_Inland_waters_10,X174_Feeding_aggregation_Solitary_11,X175_Feeding_aggregation_Pairs_11,X176_Feeding_aggregation_Flocks_11,X177_Mean_Flight_Initiation_Distance_11,X178_Clutch_size_average_12,X179_Clutch_size_min_12,X180_Clutch_size_max_12,X181_Egg_length_12,X182_Egg_diameter_12,X183_Nest_location_Ground_level_12,X184_Nest_location_Supported_12,X185_Nest_location_Hanging_12,X186_Nest_location_Burrow_12,X187_Nest_location_Hollow_12,X188_Nest_location_Floating_12,X189_Nest_aggregation_Solitary_12,X190_Nest_aggregation_Colonial_12,X191_Nest_aggregation_Parasitic_12,X192_Breeding_system_Cooperative_12,X193_National_movement_local_dispersal_13,X194_National_movement_Partial_migrant_13,X195_National_movement_Total_migrant_13,X196_National_movement_Nomadic_or_opportunistic_13,X197_National_movement_Irruptive_13,X198_Nature_of_international_movements_13,X199_Mixing_beyond_Australia_13,X200_Level_of_international_genetic_exchange_13,X201_Level_of_international_genetic_exchange_reliability_13,X202_Maximum_time_elapsed_to_recapture_13,X203_Maximum_distance_of_recapture_13,X204_Number_of_banded_birds_recovered_13,X205_Climate_specialisation_14,X206_Specialisation_index_14,X207_Sensitivity_index_14,X208_Area_of_suitable_climate_inside_range_14,X209_Area_of_suitable_climate_outside_range_14,X210_Percent_of_suitable_climate_currently_inside_range_14,X211_Percent_of_suitable_climate_remaining_inside_range_14,X212_Inside_Range_10th_percentile_14,X213_Inside_Range_90th_percentile_14,X214_Percent_of_suitable_climate_remaining_outside_range_14,X215_Outside_Range_10th_percentile_14,X216_Outside_Range_90th_percentile_14,X217_Climate_model_factor_Annual_mean_temperature_14,X218_Climate_model_factor_Temperature_seasonality_14,X219_Climate_model_factor_Max_temperature_of_warmest_month_14,X220_Climate_model_factor_Min_temperature_of_coldest_month_14,X221_Climate_model_factor_Annual_precipitation_14,X222_Climate_model_factor_Precipitation_seasonality_14,X223_Climate_model_factor_Precipitation_of_wettest_quarter_14,X224_Climate_model_factor_Precipitation_of_driest_quarter_14,X225_Mean_marine_productivity_around_breeding_colonies_14,X226_Maximum_marine_productivity_around_breeding_colonies_14,X227_Change_in_marine_productivity_around_breeding_colonies_14,X228_Change_in_maximum_marine_productivity_around_breeding_colonies_14,X229_BirdLife_Australia_Species_Number_15,X230_BirdLife_Australia_Taxon_ID_15
Falco berigora,Brown Falcon,Falconidae,Falconiformes,5,2,3,0,4,27.2,19.5,12.5,15.7,71.8,340.2,170.8,167,50.7,194,587,Dunning,NA,NO,NA,NA,Woodland,3,1,Carnivore,Vertivore,Generalist,805,452,Falco,berigora,NA,NA,Falcons,Falconidae,Falconiformes,20,1,1,4,0,1,0,0,2,37,11,1,13.5,NA,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Australian,1,0,0,0,0,0,0,0,0,6,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,certain,not listed,NA,not listed,NA,not listed,NA,0,0,45,40,50,574,316,860,491,316,790,656,430,860,NAV,NAV,NAV,HANZAB,6.24,6.46,0.1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,NAV,2.7,1,5,51.6,39.4,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,possible annual outward migration,0,nil,high,6574,2047,77,0.385,0.94,0.97,7755,184,98,100,100,100,2,2,2,31,1,11,9,3,25,8,12,NA,NA,NA,NA,239,239
Falco cenchroides,Nankeen Kestrel,Falconidae,Falconiformes,5,2,3,0,4,20,13.4,9.6,11.6,38.3,249.4,136.1,115.2,54.1,161.4,170.5,Dunning,NA,NO,NA,NA,Woodland,3,2,Carnivore,Invertivore,Generalist,798,450,Falco,cenchroides,NA,NA,Falcons,Falconidae,Falconiformes,20,1,1,1,0,1,0,0,2,37,11,4,8.5,NA,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Australian,1,0,0,0,0,0,0,0,0,6,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,Core,not listed,not listed,not listed,0,present,certain,present,certain,present,probable,vagrant,NA,vagrant,NA,0,0,33,30,35,179,115,273,164,121,195,194,115,273,NAV,NAV,NAV,"HANZAB, del Hoyo et al. (1992-2013)",3.14,3.25,0.08,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,NAV,3.5,1,5,37.6,30.4,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,annual outward migration Non-marine,0,nil,low,2572,822,114,0.389,1.03,1.03,7749,184,98,100,99,100,2,2,2,12,13,25,6,3,10,17,14,NA,NA,NA,NA,240,240
Falco hypoleucos,Gray Falcon,Falconidae,Falconiformes,5,3,2,0,4,24.1,17.1,12.4,15.5,42.1,307.4,152.8,149.5,50.6,144.6,457.2,Dunning,NA,NO,NA,NA,Woodland,3,2,Carnivore,Vertivore,Aerial,807,459,Falco,hypoleucos,NA,NA,Falcons,Falconidae,Falconiformes,20,1,1,5,0,1,0,1,1,37,11,1,13.5,22.3,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Endemic (breeding only),1,0,0,0,0,0,0,1,0,7,6,VU,D1,VU,D1,VU,D1,VU,D1,VU,D1,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,EN,VU,NT,Rare,not listed,Th,VU,not listed,Core,Core,Core,Core,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,vagrant,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,38,30,45,466,336,624,336,NAV,NAV,596,568,624,NAV,NAV,NAV,HANZAB,NAV,NAV,0.05,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NAV,2.5,2,3,50.7,38.3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,irregular outward dispersal,0,nil,certain,NAV,NAV,NAV,0.51,1.14,1.15,4654,2220,68,97,85,100,47,36,58,5,37,24,0,10,10,1,12,NA,NA,NA,NA,236,u236
Falco longipennis,Australian Hobby,Falconidae,Falconiformes,5,2,3,0,4,19.7,13.6,10.3,12.2,35.9,255,147.8,103.5,58.8,128,249.8,Dunning,NA,NO,NA,NA,Forest,3,2,Carnivore,Vertivore,Aerial,802,454,Falco,longipennis,NA,NA,Falcons,Falconidae,Falconiformes,20,1,1,3,0,1,0,0,3,37,11,1,13.5,NA,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Australian,1,0,0,0,0,0,0,0,0,6,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,certain,present,none,not listed,NA,not listed,NA,0,0,33,30,36,244,132,365,214,132,280,275,190,365,NAV,NAV,NAV,HANZAB,3.35,3.47,0.03,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,NAV,2.8,2,4,44.4,33.2,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,annual outward migration Non-marine,0,nil,certain,2436,959,16,0.4,1.15,1.11,7742,185,98,100,100,100,2,2,2,13,1,24,7,6,8,3,39,NA,NA,NA,NA,235,235
Falco peregrinus,Peregrine Falcon,Falconidae,Falconiformes,18,7,8,3,8,31.1,18.4,13.7,15.4,45.1,314.7,165,152.6,52.2,143,760,Dunning,NA,NO,NA,NA,Grassland,3,2,Carnivore,Vertivore,Aerial,809,461,Falco,peregrinus,NA,Subspecies F.p.melanogenys from south-west Australia recognised by del Hoyo et al. (2014) but described as 'poorly differentiated and perhaps best left synonimsed with macropus'. F.p.melanogenys not recognised by Johnstone and Darnell (2015),Falcons,Falconidae,Falconiformes,20,1,1,7,0,1,0,0,18,37,11,1,13.5,NA,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Australian,1,0,0,0,0,0,0,0,0,3,3,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,Rare,not listed,not listed,Other,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,probable,present,possible,present,none,not listed,NA,present,none,0,0,43,35,50,1090,445,1500,598,445,750,1110,925,1300,1333,550,1500,HANZAB,6.19,6.41,0.03,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NAV,2.8,1,4,52.5,41.1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,probable annual outward migration,1,low,low,5590,504,219,0.439,1.15,1.11,7346,184,98,98,84,104,3,2,3,5,3,60,4,5,4,1,19,NA,NA,NA,NA,237,237
Falco subniger,Black Falcon,Falconidae,Falconiformes,4,1,1,2,4,27.7,20.4,12.8,16.9,50.6,374.8,182,192.8,48.6,224.8,776,Dunning,NA,NO,NA,NA,Woodland,3,2,Carnivore,Vertivore,Generalist,808,460,Falco,subniger,NA,NA,Falcons,Falconidae,Falconiformes,20,1,1,6,0,1,0,1,1,37,11,1,13.5,22.3,Falconidae,"Falcons, Caracaras","Falcons, Caracaras",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,VU,not listed,LC,not listed,not listed,not listed,not listed,not listed,Core,Core,Core,Core,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,vagrant,NA,not listed,NA,0,0,50,45,55,738,510,1000,636,510,710,840,610,1000,754,560,920,HANZAB,6.5,6.73,0.03,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,NAV,3.3,1,5,53.7,40.5,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,irregular outward dispersal,0,nil,certain,4244,346,4,0.452,1.04,1.04,4842,2662,65,51,33,79,25,16,37,21,1,17,7,14,27,8,6,NA,NA,NA,NA,238,u238
Falcunculus frontatus,Eastern Shrike-tit,Falcunculidae,Passeriformes,15,7,8,0,4,19.7,10.2,5.4,10.5,20.9,89.8,19.5,72.6,21.1,78.1,27.9,Dunning,NA,NO,NA,NA,Woodland,1,1,Carnivore,Invertivore,Insessorial,1529,1492,Falcunculus,frontatus,NA,NA,Shriketits,Falcunculidae,Passeriformes,22,17,1,1,0,1,0,0,3,3,1,136,13.5,NA,CC5CC6d,"Whipbirds, Quail-Thrushes, Allies","Cuckoo-Shrikes, Helmetshrikes, Shrike-Flycatchers, Vangas, Whipbirds, Shrike-Thrushes, Whistlers, Shrikes, Monarchs, Vireos, Orioles, Drongos, Fantails, Birds Of Paradise, Crows, Jays, Allies",Endemic (entirely Australian),1,0,0,0,0,0,1,0,0,7,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,Rare,not listed,not listed,not listed,Core,Core,Core,Core,Core,not listed,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,not listed,NA,not listed,NA,not listed,NA,not listed,NA,not listed,NA,0,0,17,16,19,25.7,22.4,40,27,26.5,40,25.4,22.4,33.2,NAV,NAV,NAV,HANZAB,1.24,1.28,0.16,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,8.5,2,2,3,23.2,16.3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,none,0,nil,certain,4358,10,125,0.711,0.79,0.87,1242,306,80,48,32,70,11,8,19,16,2,13,1,7,0,0,61,NA,NA,NA,NA,416,416
Fregata ariel,Lesser Frigatebird,Fregatidae,Suliformes,7,3,4,0,4,91.4,76.8,19.9,17.2,14.9,513,333,183.5,64.6,277,804.3,Dunning,NA,NO,NA,NA,Marine,3,3,Carnivore,Aquatic predator,Aerial,659,336,Fregata,ariel,NA,NA,Frigatebirds,Fregatidae,Pelecaniformes,15,5,1,1,0,1,0,0,3,5,1,10,27.1,NA,Fregatidae,"Cormorants, Anhingas, Gannets, Frigatebirds","Cormorants, Anhingas, Gannets, Frigatebirds",Australian,1,0,0,0,0,0,0,0,0,3,3,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,1,1,1,1,1,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,not listed,not listed,Core,Core,not listed,not listed,not listed,Core,not listed,not listed,not listed,not listed,Core,Core,not listed,Core,1,present,certain,present,certain,present,probable,vagrant,NA,present,probable,0,0,75,70,80,997,780,1250,NAV,NAV,NAV,1110,970,1250,942,780,1110,HANZAB,NAV,NAV,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,NAV,1,1,1,63.2,43.7,1,1,0,0,0,0,0,1,0,0,NAV,NAV,NAV,0,0,marine outward,1,high,high,8679,2415,16,NA,1.29,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,725,-3.7,-0.8,95,95
Fulica atra,Eurasian Coot,Rallidae,Gruiformes,9,5,4,0,4,37.7,16.5,5.6,10.5,57,198.2,78.6,120,39.6,53.9,717.1,Dunning,NA,NO,NA,NA,Wetland,3,1,Herbivore,Herbivore aquatic,Generalist,265,504,Fulica,atra,NA,NA,"Crakes, Rails and Swamphens",Rallidae,Gruiformes,10,1,13,2,0,1,0,0,4,11,38,6,7.4,NA,Rallidae,"Rails, Finfoots","Rails, Finfoots",Australian,1,0,0,0,0,0,0,0,0,3,3,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,Core,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,probable,present,probable,present,probable,present,certain,not listed,NA,0,0,37,35,39,651,427,848,742,481,848,560,427,628,NAV,NAV,NAV,del Hoyo et al. (1992-2013),2.85,2.95,-0.25,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NAV,5.8,1,14,49.6,34,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,irregular outward dispersal,0,nil,certain,2620,797,1050,0.466,1.04,1.03,5648,2114,73,97,87,101,39,30,40,7,6,26,4,5,4,1,47,NA,NA,NA,NA,59,59
Gallinago hardwickii,Latham's Snipe,Scolopacidae,Charadriiformes,5,3,2,0,4,73.1,63.3,5,7.7,34.9,151,72.5,77.2,48.4,60.8,151.3,Dunning,NA,NO,NA,NA,Human Modified,3,3,Carnivore,Aquatic predator,Terrestrial,360,557,Gallinago,hardwickii,NA,NA,"Snipe, Sandpipers, Godwits, Curlew, Stints and Phalaropes",Scolopacidae,Charadriiformes,11,9,7,1,0,1,0,1,1,17,16,17,6,12.1,Scolopaci,"Sandpipers, Jacanas, Seedsnipes, Allies","Sandpipers, Jacanas, Seedsnipes, Allies",Non-breeding migrant,1,0,0,0,0,0,0,0,1,0,7,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,A2H,1,1,1,1,1,not listed,not listed,not listed,LC,Rare,not listed,not listed,not listed,not listed,Core,not listed,Core,Core,Core,Core,not listed,not listed,Core,not listed,not listed,not listed,not listed,not listed,not listed,0,present,certain,present,certain,not listed,NA,vagrant,NA,not listed,NA,0,0,31,29,33,162,116,277,152,116,274,162,120,277,168,144,203,HANZAB,1.99,2.06,-0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,0,1,1,0,1,18.6,4,2,5,NAV,NAV,1,0,0,0,0,0,NA,NA,NA,NA,0,0,1,0,0,annual inward migration Non-marine,1,total,certain,1003,9152,38,0.788,0.89,0.98,1074,235,82,62,30,104,11,5,28,2,16,4,2,4,3,0,69,NA,NA,NA,NA,168,u168
Gallinula tenebrosa,Dusky Moorhen,Rallidae,Gruiformes,5,1,1,3,4,36.1,16.1,5.2,9.5,56.1,197.2,67,134.8,33.2,72.4,530.1,Dunning,NA,NO,NA,NA,Wetland,2,1,Herbivore,Omnivore,Terrestrial,261,502,Gallinula,tenebrosa,NA,NA,"Crakes, Rails and Swamphens",Rallidae,Gruiformes,10,1,11,2,0,1,0,0,3,6,38,6,9,NA,Rallidae,"Rails, Finfoots","Rails, Finfoots",Australian,1,0,0,0,0,0,0,0,0,6,6,LC,NA,LC,NA,LC,NA,LC,NA,LC,NA,not listed,NA,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,LC,not listed,not listed,not listed,not listed,Core,Core,not listed,Core,Core,Core,Core,Core,not listed,not listed,not listed,not listed,not listed,not listed,not listed,not listed,0,present,none,present,none,present,none,vagrant,NA,present,probable,0,0,38,35,40,432,290,721,NAV,NAV,NAV,NAV,NAV,NAV,432,290,721,del Hoyo et al. (1992-2013),2.71,2.81,-0.25,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,NAV,7.8,5,18,51.3,35.1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,irregular outward dispersal,0,nil,certain,3437,285,101,1.034,0.96,0.97,1392,347,80,67,35,108,16,5,36,4,4,19,3,6,2,1,61,NA,NA,NA,NA,56,56
