"CensusKey","FRic","FEve","FDis","FDiv","Q","sp_richness","ibraCode","IBRA","zonekey","formation","class","CCS","SCS","FCS","vi","LMA_cwm","seedmass_cwm","height_cwm","LA_cwm","leafN_cwm","wooddensity_cwm","classIBRA"
"CPJGI0082620",NA,0.903921064,1.105204639,0.74417731,1.463282286,6,"RIV","Riverina",722053,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",44.57229648,0.01,NA,0.667624868,2.37374884788479,0.431489043291114,0.113094372908499,1.82577629384905,1.20790731239321,-0.163526224695163,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082624",0.000906879,0.76349,0.937180788,0.694599913,1.302510253,10,"RIV","Riverina",722057,"Forested wetlands","Inland Riverine Forests",26.63273536,0.01,NA,0.516069136,2.18038939333766,-0.393404125256809,-0.030046127917387,2.46013507842008,1.32272497926218,-0.137821701896651,"Inland Riverine ForestsRiverina"
"CPJGI0082628",0.00233638,0.822704732,0.983447721,0.744099635,1.334293573,16,"RIV","Riverina",722061,"Grasslands","Riverine Plain Grasslands",71.58109723,0.01,NA,0.846056128,1.98462166428726,-0.0446677941394216,-0.641456306567031,2.28393481011359,1.32540741664856,-0.171530105895693,"Riverine Plain GrasslandsRiverina"
"CPJGI0082632",0.000312986,0.764585252,0.957942415,0.693679933,1.315562457,10,"RIV","Riverina",722065,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",71.05801903,0.01,NA,0.842959187,1.96548761684736,0.317117775424416,-0.627820068506488,2.30933566987631,1.32024932651683,-0.174349665082247,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082636",0.004461764,0.820203573,0.8474547,0.742487971,1.173297664,21,"RIV","Riverina",722069,"Grasslands","Riverine Plain Grasslands",92.5899649,0.01,NA,0.962236795,2.05159456021776,0.327048663722607,-0.454407142957114,2.39475280327137,1.36535226754643,-0.179969478836124,"Riverine Plain GrasslandsRiverina"
"CPJGI0082640",0.006163407,0.803547583,0.92790619,0.706400685,1.297480277,18,"RIV","Riverina",722073,"Forested wetlands","Inland Riverine Forests",66.28155383,0.01,NA,0.81413484,2.0311318133819,-0.572734589163185,-0.19072308337003,2.58811746429105,1.12767319072979,-0.16376093854108,"Inland Riverine ForestsRiverina"
"CPJGI0082644",0.008263428,0.827408925,0.95152049,0.74166975,1.312908308,20,"RIV","Riverina",722077,"Grasslands","Riverine Plain Grasslands",86.58668977,0.01,NA,0.930519692,2.05029064887171,0.170189555446361,-0.39385222963675,2.43055939306928,1.31387740206992,-0.187652379746668,"Riverine Plain GrasslandsRiverina"
"CPJGI0082648",0.000140282,0.77683237,0.940994701,0.746193175,1.217326555,9,"RIV","Riverina",722081,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",54.20855807,0.01,NA,0.736264613,2.26269674189345,0.014428626760996,0.203394521386171,2.64851973343065,1.22632939024717,-0.116436200470008,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082589",0.003479407,0.856236086,1.120663217,0.793366917,1.50271101,12,"RIV","Riverina",722022,"Grasslands","Riverine Plain Grasslands",64.53516609,0.01,NA,0.803337825,2.09437644925982,0.345857989767845,-0.507405251335923,1.97212681035593,1.19906433975964,-0.168687500640284,"Riverine Plain GrasslandsRiverina"
"CPJGI0082593",0.007113567,0.812635279,1.042606108,0.719934674,1.430481392,20,"RIV","Riverina",722026,"Grasslands","Riverine Plain Grasslands",86.58668977,0.01,NA,0.930519692,1.99240171938585,0.0903845719441799,-0.446388243915564,2.50249620493312,1.233174195269,-0.194380438833302,"Riverine Plain GrasslandsRiverina"
"CPJGI0082597",4.87e-05,0.780860914,1.052652637,0.717555898,1.428839248,8,"RIV","Riverina",722030,"Saline wetlands","Inland Saline Lakes",33.96342966,0.01,NA,0.582781517,2.09350513428157,0.0232877452992995,-0.295859768758696,1.95503276188469,1.39775813818336,-0.147256783085299,"Inland Saline LakesRiverina"
"CPJGI0082601",0.004670789,0.828656923,0.912195471,0.719817623,1.266114798,21,"RIV","Riverina",722034,"Grasslands","Riverine Plain Grasslands",82.4577386,0.01,NA,0.908062435,1.89780255917204,0.092436754149635,-0.425039508683844,2.54137479883368,1.22625261950877,-0.211536322424212,"Riverine Plain GrasslandsRiverina"
"CPJGI0082605",0.008072139,0.8682685,0.895816335,0.768308405,1.234630537,25,"RIV","Riverina",722038,"Grasslands","Riverine Plain Grasslands",84.99440746,0.01,NA,0.921924115,2.0138594651807,-0.111941781511239,-0.452059167088032,2.43912119546783,1.24347212418226,-0.185950891880199,"Riverine Plain GrasslandsRiverina"
"CPJGI0082609",0.007132948,0.785032725,1.129446114,0.777546831,1.523564052,22,"RIV","Riverina",722042,"Grasslands","Riverine Plain Grasslands",97.46333114,0.01,NA,0.987235185,2.04996264833148,0.294933281466366,-0.582551263565969,1.97968028639291,1.31058220125787,-0.169398893382679,"Riverine Plain GrasslandsRiverina"
"CPJGI0082613",1.69e-05,0.903716816,0.632870913,0.847121595,0.826993002,7,"RIV","Riverina",722046,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",46.74922169,0.01,NA,0.683734025,2.03301619308297,0.163898059563293,-0.454451071260755,2.51712861756109,1.19127507427029,-0.206229938794734,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082617",4.92e-05,0.877173124,1.021127889,0.843063763,1.316186003,8,"RIV","Riverina",722050,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",47.54094042,0.01,NA,0.689499387,2.16209425607128,0.522635163046528,-0.663574279240714,1.87223945015978,1.35194621322362,-0.154457019384791,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082621",0.008318674,0.80473419,0.999129928,0.741985159,1.376481408,23,"RIV","Riverina",722054,"Grasslands","Riverine Plain Grasslands",79.54075863,0.01,NA,0.891856259,2.0056693044239,0.0785981956349665,-0.410694076933715,2.37104180721483,1.31594047624561,-0.185625062486018,"Riverine Plain GrasslandsRiverina"
"CPJGI0082625",0.002776897,0.845898542,0.894903238,0.741165045,1.231470705,13,"RIV","Riverina",722058,"Freshwater wetlands","Inland Floodplain Shrublands",52.6443698,0.01,NA,0.7255644,2.04601076428922,-0.436812515699876,-0.297315507516458,2.39686143148905,1.26954759552956,-0.176507896033284,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082629",0.007117713,0.81413675,0.983413851,0.700143305,1.393344167,19,"RIV","Riverina",722062,"Grasslands","Riverine Plain Grasslands",93.9275121,0.01,NA,0.969162072,2.02878712442035,0.072697411730204,-0.542534607508202,2.08464285195615,1.29408917500164,-0.151805195839204,"Riverine Plain GrasslandsRiverina"
"CPJGI0082633",0.008275807,0.856192551,1.020430075,0.752943612,1.399886765,16,"RIV","Riverina",722066,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",92.85714286,0.01,NA,0.963624112,2.10639615026136,0.253954117409593,-0.472488360369944,2.06027109925825,1.22668110631723,-0.1813894557521,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082637",0.004499858,0.823952788,0.962886623,0.694287501,1.361158526,19,"RIV","Riverina",722070,"Grasslands","Riverine Plain Grasslands",68.72048048,0.01,NA,0.828978169,2.01807557350483,0.0548455573790763,-0.343430755726993,2.49146051594702,1.30996790551044,-0.223668611785809,"Riverine Plain GrasslandsRiverina"
"CPJGI0082641",5.59e-05,0.71573714,1.060184461,0.720476828,1.431505618,8,"RIV","Riverina",722074,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",22.99801657,0.01,NA,0.479562473,2.21191919469767,-0.541304065088797,0.082614899314096,2.57934723587329,1.23362109844174,-0.101669248230538,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082645",0.004021205,0.892727732,1.012244339,0.731038599,1.382850035,14,"RIV","Riverina",722078,"Grasslands","Riverine Plain Grasslands",60.99673363,0.01,NA,0.781004056,2.06316692653738,-0.244667617211854,-0.381493316048509,2.25981074574128,1.27831396171047,-0.147246304866522,"Riverine Plain GrasslandsRiverina"
"CPJGI0082649",0.020090003,0.818640211,1.06407411,0.73876027,1.483860965,19,"RIV","Riverina",722082,"Forested wetlands","Inland Riverine Forests",94.41912352,0.01,NA,0.971695032,1.89607315986578,-0.432104281701478,-0.414418843717703,2.39779350068563,1.31184723037337,-0.202450289694763,"Inland Riverine ForestsRiverina"
"CPJGI0082653",NA,0.773656289,0.879908434,0.927797677,1.040774379,4,"RIV","Riverina",722086,"Freshwater wetlands","Inland Floodplain Shrublands",11.89750698,0.01,NA,0.34492763,2.05647696197126,-0.574190299531844,-0.178758050463333,2.25782838860323,1.20519124599232,-0.189562131209868,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082657",0.000140906,0.84180376,1.046309807,0.809116809,1.367351666,10,"RIV","Riverina",722090,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",84.49131503,0.01,NA,0.919191574,2.14619104275797,0.863489184233523,-0.492405132731167,1.71838113193979,1.3775717619148,-0.121186986369623,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082661",1.57e-06,0.707969394,0.787853152,0.715405794,1.021724137,7,"RIV","Riverina",722094,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",44.81289741,0.01,NA,0.66942436,2.14598074778921,0.587464443331242,-0.385203025330914,1.62635272993945,1.48225825502251,-0.0795723383959644,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082665",NA,0.691566463,0.963321458,0.733053568,1.236654202,6,"RIV","Riverina",722098,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",44.31534369,0.01,NA,0.665697707,2.0939607440055,0.222279994635677,-0.433622203899177,1.75574169363948,1.39434516787915,-0.0882222756591353,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082669",3.1e-06,0.757240357,0.89966247,0.804482384,1.115404065,7,"RIV","Riverina",722102,"Saline wetlands","Inland Saline Lakes",42.15464262,0.01,NA,0.649266067,2.13832444903229,0.583679375875074,-0.39438302058199,1.49096080669293,1.43384989118978,-0.0906115118215392,"Inland Saline LakesRiverina"
"CPJGI0082673",0.000240916,0.749484758,1.020020751,0.787185235,1.347253278,14,"RIV","Riverina",722106,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",84.25370615,0.01,NA,0.917898176,2.01833370380355,-0.0520655821064434,-0.485938681819723,1.8471272574665,1.41813630739323,-0.0840811801504198,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082677",6.59e-06,0.756629515,0.865369571,0.681585055,1.175333677,7,"RIV","Riverina",722110,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",41.80111762,0.01,NA,0.646537838,2.31029490741463,0.128692430709259,0.194123952519584,2.0799118323766,1.36134852527063,-0.0732384949404421,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082681",0.000226021,0.912320382,1.01663204,0.763696181,1.365042819,10,"RIV","Riverina",722114,"Freshwater wetlands","Inland Floodplain Shrublands",70.98100266,0.01,NA,0.842502241,2.0116884878032,0.04106110249473,-0.353612023294741,2.34344581777602,1.35890694095058,-0.175893166813939,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082685",0.002380548,0.822052978,0.97037739,0.766960813,1.318684451,17,"RIV","Riverina",722118,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",70.24334416,0.01,NA,0.838113024,1.8765951293875,-0.213370409003704,-0.483005128013736,2.40342672521371,1.34717562263565,-0.121560021076296,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082689",NA,0.785940385,0.89061487,0.75345381,1.148723602,6,"RIV","Riverina",722122,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",37.70265852,0.01,NA,0.614024906,2.26938114714226,0.60825357100981,-0.497011946744645,1.48769539956064,1.44192973132799,-0.0657685909618729,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082693",NA,NA,0,NA,0,1,"RIV","Riverina",722126,"Grasslands","Riverine Plain Grasslands",4.307058001,0.01,NA,0.207534527,2.07188200730613,0.463892988985907,-0.397940008672038,1.30102999566398,1.46712599167429,-0.107041282736688,"Riverine Plain GrasslandsRiverina"
"CPJGI0082450",0.003335662,0.786639049,1.080190345,0.722119494,1.479490384,13,"RIV","Riverina",721883,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",78.84152484,0.01,NA,0.887927502,2.13764642014587,-0.0115054424489245,-0.130825081743122,2.3848659480617,1.31015148465599,-0.130666135776585,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082454",0.005534119,0.787638506,0.951419005,0.727265182,1.322145158,15,"RIV","Riverina",721887,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",85.63859365,0.01,NA,0.925411226,2.10024989106755,-0.272425939528954,-0.176742998413829,2.27216808425641,1.30068639195373,-0.11423958938979,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082458",0.000615449,0.808513941,1.00882767,0.697888736,1.370783165,10,"RIV","Riverina",721891,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",79.39413083,0.01,NA,0.891033842,1.89639643437895,-0.0339826364315856,-0.473020383971459,2.05110892474589,1.35137070187072,-0.161872735015395,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082462",0.003995556,0.796754487,0.949100167,0.71353571,1.309936929,20,"RIV","Riverina",721895,"Saline wetlands","Inland Saline Lakes",93.62124013,0.01,NA,0.967580695,2.06106564630109,0.235973202306033,-0.415516047690157,2.2119524403174,1.32712964375393,-0.160854787088031,"Inland Saline LakesRiverina"
"CPJGI0082466",0.000159591,0.798757094,0.932742094,0.757594296,1.232007503,8,"RIV","Riverina",721899,"Saline wetlands","Inland Saline Lakes",57.92135571,0.01,NA,0.76106081,1.98905102081439,0.0104842404564686,-0.587398076166597,2.3216186338267,1.35954534563688,-0.142193626366729,"Inland Saline LakesRiverina"
"CPJGI0082470",0.004276219,0.886848716,0.896865416,0.758020366,1.224049181,16,"RIV","Riverina",721903,"Saline wetlands","Inland Saline Lakes",89.24140654,0.01,NA,0.944676699,1.97877743324004,-0.0805834134677079,-0.499582069543004,2.13831297683568,1.34482438668348,-0.161966957021415,"Inland Saline LakesRiverina"
"CPJGI0082474",0.004304407,0.841037725,1.000688797,0.781023632,1.343247866,18,"RIV","Riverina",721907,"Saline wetlands","Inland Saline Lakes",97.46333114,0.01,NA,0.987235185,2.05404310373635,0.384501956065089,-0.586015808864436,2.22829620857891,1.38595529293966,-0.135788682688378,"Inland Saline LakesRiverina"
"CPJGI0082478",0.001536765,0.847780159,0.999330895,0.822851446,1.323643808,14,"RIV","Riverina",721911,"Saline wetlands","Inland Saline Lakes",94.16790276,0.01,NA,0.970401478,2.02571668992705,0.0592403543286478,-0.615333498647087,1.94040150136429,1.3192557251699,-0.131434699382724,"Inland Saline LakesRiverina"
"CPJGI0082482",NA,0.651291341,1.12215607,0.714275933,1.396960728,5,"RIV","Riverina",721915,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",29.8989681,0.01,NA,0.546799489,1.72216972316129,-0.366891375354901,-0.513645492363532,2.20348229947957,1.16854984643156,-0.196071636004497,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082486",0.000540611,0.84004599,0.934005165,0.786080046,1.242914617,12,"RIV","Riverina",721919,"Freshwater wetlands","Inland Floodplain Shrublands",85.97221586,0.01,NA,0.927212035,2.14534671604856,0.0742170697986221,-0.237556585635322,1.93551520800775,1.2950680421954,-0.157381962047528,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082490",0.000969076,0.889769385,1.02709148,0.81146074,1.354467474,11,"RIV","Riverina",721923,"Saline wetlands","Inland Saline Lakes",78.60389363,0.01,NA,0.886588369,2.15795393244506,-0.0548842680578986,-0.43463802519367,2.06405066949283,1.29477454664234,-0.140050868888818,"Inland Saline LakesRiverina"
"CPJGI0082494",0.003748179,0.822127908,1.11883538,0.796110013,1.505392746,18,"RIV","Riverina",721927,"Saline wetlands","Inland Saline Lakes",96.90179125,0.01,NA,0.984387075,2.01473182559226,0.0377378812245895,-0.526339046775999,1.8821977484736,1.3565000557662,-0.120879974115386,"Inland Saline LakesRiverina"
"CPJGI0082498",0.000439195,0.751935943,1.171184339,0.721533526,1.596204032,10,"RIV","Riverina",721931,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",69.88369021,0.01,NA,0.835964654,2.20138252151911,-0.0504904978111143,-0.0592101325611557,1.83849921390311,1.36778910733456,-0.0794904103752431,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082502",0.011262466,0.797806269,1.072164189,0.769389924,1.473851201,19,"RIV","Riverina",721935,"Saline wetlands","Inland Saline Lakes",97.46333114,0.01,NA,0.987235185,2.13104531143051,0.0925069152025037,-0.547111989165381,1.88366939569865,1.31753434620458,-0.132536532846404,"Inland Saline LakesRiverina"
"CPJGI0082506",0.002605097,0.858312508,0.877373995,0.803410048,1.193588567,16,"RIV","Riverina",721939,"Grasslands","Riverine Plain Grasslands",69.98881491,0.01,NA,0.83659318,1.93468447552382,0.148065132713023,-0.724450735401928,1.99970190949232,1.38166231189399,-0.133432170962032,"Riverine Plain GrasslandsRiverina"
"CPJGI0082510",2.26e-05,0.743295385,1.244660831,0.624531489,1.744261848,7,"RIV","Riverina",721943,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",66.53766789,0.01,NA,0.815706245,2.00911502576278,0.143180805932454,-0.631562084482121,2.50988512736442,1.33096446780912,-0.16369244239887,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082514",NA,0.774539055,1.768997695,0.818451449,2.041121801,3,"RIV","Riverina",721947,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",18.98263007,0.01,NA,0.435690602,2.01428712786611,0.0730241061600206,0.0329629338084265,1.94260884403581,1.29262662487925,-0.146384717152442,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082518",0.009612358,0.829190714,1.15515988,0.763194026,1.56960517,30,"RIV","Riverina",721951,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",85.1480422,0.01,NA,0.922756968,1.86908780028373,-0.140296813791425,-0.769292945817136,1.98561208139529,1.37270260999284,-0.136336206951417,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082522",0.003148688,0.835445239,1.038293772,0.773433845,1.393835814,20,"RIV","Riverina",721955,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",100,0.01,NA,1,2.11015335238388,0.266739578898183,-0.451318539505002,1.79722892254975,1.39133862771186,-0.110531640604745,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082526",0.014045313,0.76812722,1.232773794,0.719160544,1.707238304,14,"RIV","Riverina",721959,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",73.65089068,0.01,NA,0.858200971,2.10627455732233,-0.0571258328600009,-0.260194568638838,2.01793140205771,1.33313502427475,-0.128579766726872,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082530",0.000342859,0.903853595,0.654157263,0.792971719,0.877736443,11,"RIV","Riverina",721963,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",82.7490141,0.01,NA,0.909664851,2.00197863939587,0.0955269852281463,-0.302797207964655,2.12730595915206,1.29662657103858,-0.203414460353685,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082534",0.004204176,0.880037685,1.059373879,0.808520492,1.422994136,15,"RIV","Riverina",721967,"Grasslands","Riverine Plain Grasslands",71.0810411,0.01,NA,0.843095731,1.89534140358526,-0.0609813034597573,-0.769812159971015,2.04001180050283,1.2964869886679,-0.151836312773309,"Riverine Plain GrasslandsRiverina"
"CPJGI0082538",0.000557842,0.723290212,1.124122485,0.712246197,1.508289497,14,"RIV","Riverina",721971,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",70.17853206,0.01,NA,0.83772628,1.94308892297491,-0.0384619506544538,-0.63313276035021,1.98376370276093,1.37615325476523,-0.136310610959437,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082542",0.012113217,0.832856629,1.311853366,0.747003191,1.808651185,17,"RIV","Riverina",721975,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",82.6437743,0.01,NA,0.909086213,2.03957319322939,-0.182095694088411,-0.29548996952858,2.17818195614616,1.35757382671358,-0.107438863439504,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082546",0.004367655,0.816849039,1.265550188,0.71176388,1.751542394,11,"RIV","Riverina",721979,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",76.26033399,0.01,NA,0.87327163,2.22619133649798,-0.0208727252949447,-0.107908901524841,2.39106967968192,1.2967233963607,-0.115071266943626,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082471",0.002482749,0.817794465,0.912338384,0.742404639,1.261789753,16,"RIV","Riverina",721904,"Saline wetlands","Inland Saline Lakes",80.92241098,0.01,NA,0.899568847,1.98365052652908,0.162674013218028,-0.40994123241899,1.97535966021617,1.34792814034685,-0.170111342724839,"Inland Saline LakesRiverina"
"CPJGI0082475",6.92e-05,0.942110782,0.964729087,0.814099314,1.25010185,8,"RIV","Riverina",721908,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",45.45208491,0.01,NA,0.674181614,2.08281837580181,-0.159337772259717,-0.46007029205243,1.98242100410654,1.31447705814758,-0.11577540541162,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082479",0.004240224,0.757988218,1.23461755,0.700703265,1.690580464,11,"RIV","Riverina",721912,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",80.87225626,0.01,NA,0.899290033,2.21615160023523,-0.240973992614245,-0.0450342943956122,2.38248054433865,1.33534886973962,-0.0759590793653181,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082483",0.000799696,0.851899096,0.931925776,0.765011994,1.262004304,10,"RIV","Riverina",721916,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",79.64462051,0.01,NA,0.892438348,1.89312396997713,-0.192728108915897,-0.567764778256103,2.27111692505515,1.24301773938907,-0.161094152524655,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082487",0.002624523,0.853091269,0.829824511,0.741723469,1.138572948,17,"RIV","Riverina",721920,"Freshwater wetlands","Inland Floodplain Shrublands",93.75066842,0.01,NA,0.968249288,2.14069507710237,0.25666024362522,-0.363120239044581,2.1489957084303,1.35879742908715,-0.155749885818884,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082491",NA,0.797832395,0.589165817,0.815062483,0.742543655,5,"RIV","Riverina",721924,"Grasslands","Riverine Plain Grasslands",24.29587291,0.01,NA,0.492908439,2.12013682635736,-0.161043614846557,-0.346433497394084,2.71897489030243,1.38939591032497,-0.163244140494504,"Riverine Plain GrasslandsRiverina"
"CPJGI0082495",0.004254442,0.779981493,0.952203787,0.743349523,1.300105112,17,"RIV","Riverina",721928,"Saline wetlands","Inland Saline Lakes",87.62248854,0.01,NA,0.936068846,2.00180010865402,0.120371396183981,-0.648625581925786,2.13784163339327,1.33509700694784,-0.132366033742132,"Inland Saline LakesRiverina"
"CPJGI0082499",0.000638457,0.796301905,1.132373561,0.705614164,1.552310834,12,"RIV","Riverina",721932,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",77.10505578,0.01,NA,0.878094846,2.11524206172346,-0.392937959639584,-0.185575039034146,2.11005606864951,1.38728611244697,-0.060481129854937,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082503",0.003621072,0.850273576,0.8463421,0.792808106,1.150716886,17,"RIV","Riverina",721936,"Grasslands","Riverine Plain Grasslands",83.72607303,0.01,NA,0.915019525,1.90605136822704,0.27109738525627,-0.618068935121248,2.08110123187372,1.3656700249298,-0.144391457223489,"Riverine Plain GrasslandsRiverina"
"CPJGI0082507",0.005929943,0.756737937,1.077195465,0.718243659,1.500927336,14,"RIV","Riverina",721940,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",87.70354383,0.01,NA,0.936501702,2.13656312411297,0.079822337171747,-0.0415060658184058,2.1620005175739,1.35288327155542,-0.103526955004355,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082511",NA,0.928175463,1.252010155,0.71924803,1.610360133,6,"RIV","Riverina",721944,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",46.74922169,0.01,NA,0.683734025,1.76752126146427,-0.249149573597468,-0.520788572101706,2.2451805639683,1.11982473098352,-0.217383024916843,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082515",0.000270619,0.799505356,0.814740924,0.796606771,1.085827908,11,"RIV","Riverina",721948,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",47.66523779,0.01,NA,0.690400158,2.13375296503608,0.0871124031403476,-0.18773299428067,1.77943541263303,1.43125475585527,-0.124857452878672,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082519",0.013628393,0.845154433,1.163875193,0.759852989,1.586916159,21,"RIV","Riverina",721952,"Saline wetlands","Inland Saline Lakes",99.26035462,0.01,NA,0.996294909,2.06410302624858,-0.19132334138745,-0.537086286826783,1.89610042078691,1.33354068362486,-0.127214984666546,"Inland Saline LakesRiverina"
"CPJGI0082523",0.003248467,0.897918955,0.943250062,0.775716822,1.274294063,14,"RIV","Riverina",721956,"Saline wetlands","Inland Saline Lakes",69.98881491,0.01,NA,0.83659318,2.25701116645073,0.348717820861244,-0.271639519561427,1.96244132502525,1.32862071440254,-0.118827127693775,"Inland Saline LakesRiverina"
"CPJGI0082527",0.01278994,0.85274098,1.129011612,0.734756612,1.572519342,18,"RIV","Riverina",721960,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",93.32261026,0.01,NA,0.966036284,2.06097018063313,-0.330615617522776,-0.2658597425543,2.18900698155412,1.28698373037331,-0.125432475077796,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082531",1.82e-06,0.746576624,0.702846499,0.70484535,0.936043484,9,"RIV","Riverina",721964,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",35.40163171,0.01,NA,0.594992703,1.87783150139675,0.584819540493293,-0.599134314632786,2.61534596845698,1.41684853617931,-0.212735933641582,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082535",0.009163114,0.870036683,0.998360744,0.762942859,1.381892927,18,"RIV","Riverina",721968,"Grasslands","Riverine Plain Grasslands",75.88519457,0.01,NA,0.871121086,1.88869423858817,-0.0140860196464758,-0.776689467728061,2.06224408176671,1.28197404897143,-0.159086024881407,"Riverine Plain GrasslandsRiverina"
"CPJGI0082539",3.23e-06,0.78441424,0.615323343,0.794731978,0.797873502,7,"RIV","Riverina",721972,"Grasslands","Riverine Plain Grasslands",50.00296066,0.01,NA,0.707127716,2.03855512425684,-0.101028534681034,-0.440862227540483,2.71117207174381,1.34986617162835,-0.142736190147195,"Riverine Plain GrasslandsRiverina"
"CPJGI0082543",0.001996609,0.885725771,1.205205862,0.796173666,1.620092908,14,"RIV","Riverina",721976,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",74.3151996,0.01,NA,0.86206264,2.04349789642952,-0.110662764087798,-0.574188459762789,1.93169872860906,1.39626675794913,-0.121386681508666,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082547",0.009133438,0.77338235,1.143622715,0.670304785,1.626982008,19,"RIV","Riverina",721980,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",66.78815418,0.01,NA,0.817240198,2.06335196976569,-0.107920875166437,-0.244048403745048,2.51585911475001,1.25380558784113,-0.166713540968763,"Inland Floodplain WoodlandsRiverina"
